5.533900,4.710700,22.116000
5.555600,4.737500,22.207000
5.577400,4.764500,22.298000
5.599300,4.791700,22.389000
5.621200,4.819200,22.480000
5.643300,4.846900,22.572000
5.665400,4.874800,22.664000
5.687600,4.902900,22.756000
5.710000,4.931300,22.848000
5.732400,4.960000,22.941000
5.754900,4.988800,23.034000
5.777400,5.017900,23.127000
5.800100,5.047300,23.220000
5.822900,5.076900,23.314000
5.845700,5.106700,23.407000
5.868600,5.136800,23.501000
5.891700,5.167100,23.596000
5.914800,5.197600,23.690000
5.938000,5.228400,23.785000
5.961300,5.259500,23.880000
5.984700,5.290700,23.975000
6.008200,5.322300,24.070000
6.031700,5.354100,24.166000
6.055400,5.386100,24.261000
6.079200,5.418400,24.357000
6.103000,5.450900,24.454000
6.127000,5.483700,24.550000
6.151000,5.516800,24.647000
6.175100,5.550100,24.744000
6.199400,5.583600,24.841000
6.223700,5.617400,24.939000
6.248100,5.651500,25.036000
6.272600,5.685800,25.134000
6.297200,5.720400,25.232000
6.321900,5.755200,25.330000
6.346800,5.790300,25.429000
6.371700,5.825700,25.528000
6.396700,5.861300,25.627000
6.421800,5.897200,25.726000
6.446900,5.933300,25.826000
6.472200,5.969800,25.925000
6.497600,6.006400,26.025000
6.523100,6.043400,26.126000
6.548700,6.080600,26.226000
6.574400,6.118100,26.327000
6.600200,6.155900,26.427000
6.626100,6.193900,26.529000
6.652100,6.232200,26.630000
6.678200,6.270800,26.732000
6.704400,6.309700,26.833000
6.730700,6.348800,26.935000
6.757100,6.388200,27.038000
6.783600,6.427900,27.140000
6.810300,6.467900,27.243000
6.837000,6.508100,27.346000
6.863800,6.548700,27.449000
6.890700,6.589500,27.552000
6.917800,6.630600,27.656000
6.944900,6.672000,27.760000
6.972200,6.713600,27.864000
6.999500,6.755600,27.969000
7.027000,6.797900,28.073000
7.054600,6.840400,28.178000
7.082200,6.883200,28.283000
7.110000,6.926300,28.388000
7.137900,6.969700,28.494000
7.165900,7.013400,28.600000
7.194000,7.057400,28.705000
7.222300,7.101700,28.812000
7.250600,7.146300,28.918000
7.279100,7.191200,29.025000
7.307600,7.236400,29.132000
7.336300,7.281900,29.239000
7.365100,7.327700,29.346000
7.394000,7.373800,29.454000
7.423000,7.420200,29.561000
7.452100,7.466900,29.670000
7.481300,7.513900,29.778000
7.510700,7.561200,29.886000
7.540200,7.608800,29.995000
7.569800,7.656700,30.104000
7.599500,7.705000,30.213000
7.629300,7.753500,30.322000
7.659200,7.802400,30.432000
7.689300,7.851600,30.542000
7.719400,7.901100,30.652000
7.749700,7.950900,30.762000
7.780100,8.001000,30.873000
7.810600,8.051400,30.984000
7.841300,8.102200,31.095000
7.872100,8.153300,31.206000
7.902900,8.204700,31.317000
7.934000,8.256400,31.429000
7.965100,8.308400,31.541000
7.996300,8.360800,31.653000
8.027700,8.413500,31.765000
8.059200,8.466500,31.878000
8.090800,8.519900,31.990000
8.122600,8.573500,32.103000
8.154400,8.627500,32.216000
8.186400,8.681900,32.330000
8.218600,8.736500,32.443000
8.250800,8.791500,32.557000
8.283200,8.846900,32.671000
8.315700,8.902500,32.786000
8.348300,8.958500,32.900000
8.381100,9.014900,33.015000
8.413900,9.071600,33.130000
8.447000,9.128600,33.245000
8.480100,9.185900,33.360000
8.513400,9.243600,33.476000
8.546800,9.301700,33.592000
8.580300,9.360100,33.708000
8.614000,9.418800,33.824000
8.647800,9.477900,33.940000
8.681700,9.537300,34.057000
8.715800,9.597100,34.174000
8.750000,9.657200,34.291000
8.784300,9.717600,34.408000
8.818800,9.778500,34.525000
8.853400,9.839600,34.643000
8.888100,9.901100,34.761000
8.923000,9.963000,34.879000
8.958000,10.025000,34.997000
8.993100,10.088000,35.116000
9.028400,10.151000,35.235000
9.063800,10.214000,35.353000
9.099400,10.278000,35.473000
9.135100,10.342000,35.592000
9.171000,10.406000,35.711000
9.206900,10.471000,35.831000
9.243100,10.536000,35.951000
9.279300,10.601000,36.071000
9.315700,10.667000,36.191000
9.352300,10.733000,36.312000
9.389000,10.800000,36.433000
9.425800,10.867000,36.554000
9.462800,10.934000,36.675000
9.499900,11.002000,36.796000
9.537200,11.070000,36.917000
